x,y
-0.223909,-0.622391
-0.223909,-0.620493
-0.223909,-0.616698
-0.223909,-0.618596
-0.223909,-0.614801
-0.223909,-0.612903
-0.223909,-0.611006
-0.223909,-0.719165
-0.223909,-0.605313
-0.223909,-0.607211
-0.223909,-0.603416
-0.223909,-0.601518
-0.223909,-0.597723
-0.223909,-0.595825
-0.223909,-0.593928
-0.223909,-0.599620
-0.223909,-0.590133
-0.223909,-0.592030
-0.223909,-0.588235
-0.223909,-0.586338
-0.223909,-0.584440
-0.223909,-0.582543
-0.223909,-0.578748
-0.223909,-0.580645
-0.223909,-0.574953
-0.223909,-0.576850
-0.223909,-0.573055
-0.223909,-0.569260
-0.223909,-0.571157
-0.223909,-0.567362
-0.223909,-0.565465
-0.223909,-0.563567
-0.223909,-0.561670
-0.223909,-0.557875
-0.223909,-0.559772
-0.223909,-0.555977
-0.223909,-0.552182
-0.223909,-0.550285
-0.223909,-0.548387
-0.225806,0.601518
-0.223909,-0.546490
-0.223909,-0.544592
-0.223909,-0.540797
-0.223909,-0.721063
-0.223909,-0.538899
-0.223909,-0.537002
-0.223909,-0.535104
-0.223909,-0.533207
-0.223909,-0.529412
-0.223909,-0.531309
-0.223909,-0.525617
-0.223909,-0.527514
-0.223909,-0.521822
-0.223909,-0.523719
-0.223909,-0.519924
-0.223909,-0.609108
-0.223909,-0.516129
-0.223909,-0.514231
-0.223909,-0.510436
-0.223909,-0.508539
-0.223909,-0.504744
-0.223909,-0.506641
-0.223909,-0.502846
-0.223909,-0.518027
-0.223909,-0.499051
-0.223909,-0.500949
-0.223909,-0.497154
-0.223909,-0.495256
-0.223909,-0.493359
-0.223909,-0.491461
-0.223909,-0.554080
-0.223909,-0.487666
-0.223909,-0.485769
-0.223909,-0.481973
-0.223909,-0.633776
-0.223909,-0.480076
-0.223909,-0.478178
-0.223909,-0.476281
-0.223909,-0.474383
-0.223909,-0.472486
-0.223909,-0.470588
-0.223909,-0.466793
-0.223909,-0.468691
-0.223909,-0.462998
-0.223909,-0.464896
-0.223909,-0.461101
-0.223909,-0.459203
-0.223909,-0.457306
-0.223909,-0.453510
-0.223909,-0.455408
-0.223909,-0.483871
-0.223909,-0.445920
-0.223909,-0.542694
-0.223909,-0.447818
-0.223909,-0.442125
-0.223909,-0.440228
-0.223909,-0.512334
-0.223909,-0.436433
-0.223909,-0.438330
-0.223909,-0.434535
-0.223909,-0.432638
-0.223909,-0.430740
-0.223909,-0.444023
-0.223909,-0.426945
-0.223909,-0.423150
-0.223909,-0.421252
-0.223909,-0.419355
-0.223909,-0.639469
-0.223909,-0.451613
-0.223909,-0.409867
-0.223909,-0.428843
-0.223909,-0.449715
-0.223909,-0.407970
-0.223909,-0.406072
-0.223909,-0.415560
-0.223909,-0.404175
-0.223909,-0.413662
-0.223909,-0.400380
-0.223909,-0.398482
-0.223909,-0.402277
-0.223909,-0.392789
-0.223909,-0.390892
-0.223909,-0.388994
-0.223909,-0.387097
-0.223909,-0.385199
-0.223909,-0.396584
-0.223909,-0.425047
-0.223909,-0.381404
-0.223909,-0.379507
-0.223909,-0.375712
-0.223909,-0.383302
-0.223909,-0.373814
-0.223909,-0.371917
-0.223909,-0.370019
-0.223909,-0.366224
-0.223909,-0.362429
-0.223909,-0.417457
-0.223909,-0.360531
-0.223909,-0.377609
-0.223909,-0.356736
-0.223909,-0.358634
-0.223909,-0.354839
-0.223909,-0.352941
-0.223909,-0.351044
-0.223909,-0.349146
-0.223909,-0.347249
-0.223909,-0.345351
-0.223909,-0.343454
-0.223909,-0.341556
-0.223909,-0.339658
-0.223909,-0.337761
-0.223909,-0.335863
-0.223909,-0.333966
-0.223909,-0.332068
-0.223909,-0.330171
-0.223909,-0.326376
-0.223909,-0.324478
-0.223909,-0.322581
-0.223909,-0.328273
-0.223909,-0.320683
-0.223909,-0.318786
-0.223909,-0.316888
-0.223909,-0.314991
-0.223909,-0.313093
-0.223909,-0.311195
-0.223909,-0.301708
-0.223909,-0.303605
-0.223909,-0.489564
-0.223909,-0.299810
-0.223909,-0.307400
-0.223909,-0.297913
-0.223909,-0.296015
-0.223909,-0.411765
-0.223909,-0.294118
-0.223909,-0.292220
-0.223909,-0.288425
-0.223909,-0.290323
-0.223909,-0.286528
-0.223909,-0.284630
-0.223909,-0.282732
-0.223909,-0.278937
-0.223909,-0.368121
-0.223909,-0.280835
-0.223909,-0.271347
-0.223909,-0.273245
-0.223909,-0.269450
-0.223909,-0.394687
-0.223909,-0.364326
-0.223909,-0.265655
-0.223909,-0.263757
-0.223909,-0.259962
-0.223909,-0.261860
-0.223909,-0.258065
-0.223909,-0.254269
-0.223909,-0.256167
-0.223909,-0.252372
-0.223909,-0.248577
-0.223909,-0.246679
-0.223909,-0.244782
-0.223909,-0.242884
-0.223909,-0.240987
-0.223909,-0.239089
-0.223909,-0.237192
-0.223909,-0.309298
-0.223909,-0.235294
-0.223909,-0.233397
-0.223909,-0.231499
-0.223909,-0.229602
-0.223909,-0.227704
-0.223909,-0.222011
-0.223909,-0.220114
-0.223909,-0.218216
-0.223909,-0.250474
-0.223909,-0.223909
-0.223909,-0.212524
-0.223909,-0.210626
-0.223909,-0.277040
-0.223909,-0.267552
-0.223909,-0.208729
-0.223909,-0.206831
-0.223909,-0.204934
-0.223909,-0.203036
-0.223909,-0.201139
-0.223909,-0.199241
-0.223909,-0.197343
-0.223909,-0.195446
-0.223909,-0.193548
-0.223909,-0.191651
-0.223909,-0.189753
-0.223909,-0.187856
-0.223909,-0.185958
-0.223909,-0.182163
-0.223909,-0.180266
-0.223909,-0.178368
-0.223909,-0.305503
-0.223909,-0.176471
-0.223909,-0.174573
-0.223909,-0.172676
-0.223909,-0.170778
-0.223909,-0.166983
-0.223909,-0.168880
-0.223909,-0.165085
-0.223909,-0.163188
-0.223909,-0.161290
-0.223909,-0.159393
-0.223909,-0.157495
-0.223909,-0.155598
-0.223909,-0.153700
-0.223909,-0.151803
-0.223909,-0.149905
-0.223909,-0.146110
-0.223909,-0.144213
-0.223909,-0.148008
-0.223909,-0.225806
-0.223909,-0.140417
-0.223909,-0.138520
-0.223909,-0.136622
-0.223909,-0.134725
-0.223909,-0.132827
-0.223909,-0.130930
-0.223909,-0.129032
-0.223909,-0.127135
-0.223909,-0.125237
-0.223909,-0.216319
-0.223909,-0.119545
-0.223909,-0.115750
-0.223909,-0.111954
-0.223909,-0.113852
-0.223909,-0.214421
-0.223909,-0.110057
-0.223909,-0.108159
-0.223909,-0.184061
-0.223909,-0.106262
-0.223909,-0.102467
-0.223909,-0.098672
-0.223909,-0.096774
-0.223909,-0.094877
-0.223909,-0.142315
-0.223909,-0.100569
-0.223909,-0.089184
-0.223909,-0.123340
-0.223909,-0.092979
-0.223909,-0.087287
-0.223909,-0.085389
-0.223909,-0.083491
-0.223909,-0.081594
-0.223909,-0.077799
-0.223909,-0.075901
-0.223909,-0.074004
-0.223909,-0.072106
-0.223909,-0.117647
-0.223909,-0.070209
-0.223909,-0.068311
-0.223909,-0.066414
-0.223909,-0.064516
-0.223909,-0.062619
-0.223909,-0.060721
-0.223909,-0.055028
-0.223909,-0.058824
-0.223909,-0.051233
-0.223909,-0.053131
-0.223909,-0.091082
-0.223909,-0.047438
-0.223909,-0.049336
-0.223909,-0.045541
-0.223909,-0.043643
-0.223909,-0.041746
-0.223909,-0.039848
-0.223909,-0.037951
-0.223909,-0.036053
-0.223909,-0.032258
-0.223909,-0.030361
-0.223909,-0.275142
-0.223909,-0.026565
-0.223909,-0.020873
-0.223909,-0.018975
-0.223909,-0.121442
-0.223909,-0.013283
-0.223909,-0.056926
-0.223909,-0.015180
-0.223909,-0.034156
-0.223909,-0.022770
-0.223909,-0.011385
-0.223909,-0.009488
-0.223909,-0.007590
-0.223909,-0.005693
-0.223909,-0.001898
-0.223909,-0.003795
-0.223909,0.001898
-0.223909,0.003795
-0.223909,0.005693
-0.223909,-0.028463
-0.223909,0.007590
-0.223909,0.009488
-0.223909,0.013283
-0.223909,-0.017078
-0.223909,0.015180
-0.223909,0.017078
-0.223909,0.018975
-0.223909,0.020873
-0.223909,0.024668
-0.223909,0.022770
-0.223909,0.028463
-0.223909,0.026565
-0.223909,0.032258
-0.223909,0.030361
-0.223909,-0.104364
-0.223909,0.036053
-0.223909,0.037951
-0.223909,0.041746
-0.223909,0.039848
-0.223909,0.045541
-0.223909,0.047438
-0.223909,-0.079696
-0.223909,0.055028
-0.223909,0.034156
-0.223909,0.058824
-0.223909,0.060721
-0.223909,0.062619
-0.223909,-0.024668
-0.223909,0.064516
-0.223909,0.043643
-0.223909,0.053131
-0.223909,0.066414
-0.223909,0.068311
-0.223909,0.070209
-0.223909,0.072106
-0.223909,0.074004
-0.223909,0.077799
-0.223909,0.075901
-0.223909,0.079696
-0.223909,0.081594
-0.223909,0.083491
-0.223909,0.085389
-0.223909,0.089184
-0.223909,0.087287
-0.223909,0.092979
-0.223909,0.049336
-0.223909,0.094877
-0.223909,0.096774
-0.223909,0.098672
-0.223909,0.100569
-0.223909,0.102467
-0.223909,0.104364
-0.223909,0.106262
-0.223909,0.108159
-0.223909,0.111954
-0.223909,0.110057
-0.223909,0.115750
-0.223909,0.117647
-0.223909,0.119545
-0.223909,0.051233
-0.223909,0.121442
-0.223909,0.125237
-0.223909,0.123340
-0.223909,0.129032
-0.223909,0.056926
-0.223909,0.130930
-0.223909,0.132827
-0.223909,0.134725
-0.223909,0.138520
-0.223909,0.136622
-0.223909,0.140417
-0.223909,0.142315
-0.223909,0.146110
-0.223909,0.148008
-0.223909,0.144213
-0.223909,0.149905
-0.223909,0.151803
-0.223909,0.153700
-0.223909,0.155598
-0.223909,0.157495
-0.223909,0.159393
-0.223909,0.163188
-0.223909,0.011385
-0.223909,0.127135
-0.223909,0.166983
-0.223909,0.168880
-0.223909,0.174573
-0.223909,0.170778
-0.223909,0.176471
-0.223909,0.091082
-0.223909,0.180266
-0.223909,0.182163
-0.223909,0.184061
-0.223909,0.113852
-0.223909,0.185958
-0.223909,0.187856
-0.223909,0.189753
-0.223909,0.191651
-0.223909,0.193548
-0.223909,0.195446
-0.223909,0.197343
-0.223909,0.201139
-0.223909,0.199241
-0.223909,0.203036
-0.223909,0.204934
-0.223909,0.208729
-0.223909,0.206831
-0.223909,0.210626
-0.223909,0.216319
-0.223909,0.218216
-0.223909,0.220114
-0.223909,0.222011
-0.223909,0.000000
-0.223909,0.223909
-0.223909,0.225806
-0.223909,0.214421
-0.223909,0.227704
-0.223909,0.229602
-0.223909,0.233397
-0.223909,0.231499
-0.223909,0.240987
-0.223909,0.242884
-0.223909,0.239089
-0.223909,0.244782
-0.223909,0.246679
-0.223909,0.250474
-0.223909,0.254269
-0.223909,0.248577
-0.223909,0.178368
-0.223909,0.161290
-0.223909,0.235294
-0.223909,0.237192
-0.223909,0.258065
-0.223909,0.263757
-0.223909,0.269450
-0.223909,0.261860
-0.223909,0.265655
-0.223909,0.172676
-0.223909,0.271347
-0.223909,0.252372
-0.223909,0.275142
-0.223909,0.273245
-0.223909,0.212524
-0.223909,0.278937
-0.223909,0.282732
-0.223909,0.259962
-0.223909,0.284630
-0.223909,0.290323
-0.223909,0.292220
-0.223909,0.286528
-0.223909,0.288425
-0.223909,0.294118
-0.223909,0.296015
-0.223909,0.301708
-0.223909,0.297913
-0.223909,0.299810
-0.223909,0.303605
-0.223909,0.305503
-0.223909,0.309298
-0.223909,0.165085
-0.223909,0.316888
-0.223909,0.267552
-0.223909,0.277040
-0.223909,0.318786
-0.223909,0.320683
-0.223909,0.280835
-0.223909,0.328273
-0.223909,0.330171
-0.223909,0.326376
-0.223909,0.307400
-0.223909,0.311195
-0.223909,0.332068
-0.223909,0.335863
-0.223909,0.333966
-0.223909,0.337761
-0.223909,0.345351
-0.223909,0.349146
-0.223909,0.343454
-0.223909,0.347249
-0.223909,0.341556
-0.223909,0.324478
-0.223909,0.352941
-0.223909,0.351044
-0.223909,0.354839
-0.223909,0.360531
-0.223909,0.356736
-0.223909,0.358634
-0.223909,0.313093
-0.223909,0.364326
-0.223909,0.366224
-0.223909,0.370019
-0.223909,0.368121
-0.223909,0.371917
-0.223909,0.373814
-0.223909,0.375712
-0.223909,0.377609
-0.223909,0.339658
-0.223909,0.383302
-0.223909,0.385199
-0.223909,0.387097
-0.223909,0.390892
-0.223909,0.379507
-0.223909,0.388994
-0.223909,0.394687
-0.223909,0.362429
-0.223909,0.398482
-0.223909,0.396584
-0.223909,0.400380
-0.223909,0.404175
-0.223909,0.402277
-0.223909,0.411765
-0.223909,0.407970
-0.223909,0.415560
-0.223909,0.409867
-0.223909,0.406072
-0.223909,0.413662
-0.223909,0.417457
-0.223909,0.419355
-0.223909,0.392789
-0.223909,0.426945
-0.223909,0.421252
-0.223909,0.423150
-0.223909,0.428843
-0.223909,0.434535
-0.223909,0.322581
-0.223909,0.381404
-0.223909,0.442125
-0.223909,0.440228
-0.223909,0.444023
-0.223909,0.436433
-0.223909,0.432638
-0.223909,0.445920
-0.223909,0.447818
-0.223909,0.451613
-0.223909,0.449715
-0.223909,0.455408
-0.223909,0.457306
-0.223909,0.453510
-0.223909,0.459203
-0.223909,0.461101
-0.223909,0.462998
-0.223909,0.464896
-0.223909,0.472486
-0.223909,0.466793
-0.223909,0.478178
-0.223909,0.476281
-0.223909,0.314991
-0.223909,0.256167
-0.223909,0.425047
-0.223909,0.481973
-0.223909,0.483871
-0.223909,0.430740
-0.223909,0.489564
-0.223909,0.438330
-0.223909,0.491461
-0.223909,0.487666
-0.223909,0.493359
-0.223909,0.495256
-0.223909,0.502846
-0.223909,0.497154
-0.223909,0.500949
-0.223909,0.499051
-0.223909,0.506641
-0.223909,0.508539
-0.223909,0.504744
-0.223909,0.512334
-0.223909,0.510436
-0.223909,0.516129
-0.223909,0.514231
-0.223909,0.523719
-0.223909,0.525617
-0.223909,0.518027
-0.223909,0.521822
-0.223909,0.485769
-0.223909,0.527514
-0.223909,0.533207
-0.223909,0.531309
-0.223909,0.468691
-0.223909,0.537002
-0.223909,0.538899
-0.223909,0.535104
-0.223909,0.540797
-0.223909,0.542694
-0.223909,0.544592
-0.223909,0.552182
-0.223909,0.550285
-0.223909,0.555977
-0.223909,0.474383
-0.223909,0.557875
-0.223909,0.559772
-0.223909,0.480076
-0.223909,0.567362
-0.223909,0.565465
-0.223909,0.563567
-0.223909,0.546490
-0.223909,0.569260
-0.223909,0.561670
-0.223909,0.571157
-0.223909,0.576850
-0.223909,0.573055
-0.223909,0.578748
-0.223909,0.548387
-0.223909,0.580645
-0.223909,0.584440
-0.223909,0.582543
-0.223909,0.586338
-0.223909,0.592030
-0.223909,0.588235
-0.223909,0.590133
-0.223909,0.595825
-0.223909,0.601518
-0.223909,0.593928
-0.223909,0.597723
-0.223909,0.599620
-0.223909,0.603416
-0.223909,0.607211
-0.223909,0.605313
-0.223909,0.612903
-0.223909,0.609108
-0.223909,0.611006
-0.223909,0.554080
-0.223909,0.616698
-0.223909,0.620493
-0.223909,0.618596
-0.223909,0.624288
-0.223909,0.622391
-0.223909,0.626186
-0.223909,0.633776
-0.223909,0.628083
-0.223909,0.629981
-0.223909,0.631879
-0.223909,0.637571
-0.223909,0.635674
-0.223909,0.639469
-0.223909,0.470588
-0.223909,0.717268
-0.223909,0.745731
-0.223909,0.749526
-0.223909,0.757116
-0.223909,0.753321
-0.223909,0.574953
-0.223909,0.529412
-0.223909,0.614801
-0.223909,0.721063
-0.223909,0.641366
-0.223909,0.812144
-0.223909,0.810247
-0.222011,-0.812144
-0.222011,-0.753321
-0.222011,-0.747628
-0.222011,-0.755218
-0.223909,0.751423
-0.223909,0.747628
-0.222011,-0.721063
-0.222011,-0.719165
-0.223909,0.719165
-0.222011,-0.717268
-0.222011,-0.639469
-0.222011,-0.631879
-0.222011,-0.641366
-0.222011,-0.628083
-0.222011,-0.626186
-0.222011,-0.749526
-0.222011,-0.633776
-0.223909,0.755218
-0.222011,-0.810247
-0.222011,-0.624288
-0.222011,-0.635674
-0.222011,-0.616698
-0.222011,-0.637571
-0.222011,-0.612903
-0.222011,-0.629981
-0.223909,0.519924
-0.222011,-0.609108
-0.222011,-0.607211
-0.222011,-0.614801
-0.222011,-0.605313
-0.222011,-0.603416
-0.222011,-0.601518
-0.222011,-0.599620
-0.222011,-0.597723
-0.222011,-0.595825
-0.222011,-0.588235
-0.222011,-0.611006
-0.222011,-0.590133
-0.222011,-0.586338
-0.222011,-0.584440
-0.222011,-0.622391
-0.222011,-0.580645
-0.222011,-0.582543
-0.222011,-0.576850
-0.222011,-0.574953
-0.222011,-0.578748
-0.222011,-0.573055
-0.222011,-0.571157
-0.222011,-0.565465
-0.222011,-0.563567
-0.222011,-0.620493
-0.222011,-0.561670
-0.222011,-0.618596
-0.222011,-0.559772
-0.222011,-0.557875
-0.222011,-0.555977
-0.222011,-0.554080
-0.222011,-0.552182
-0.222011,-0.550285
-0.222011,-0.548387
-0.222011,-0.546490
-0.222011,-0.535104
-0.225806,-0.064516
-0.222011,-0.531309
-0.222011,-0.542694
-0.222011,-0.544592
-0.222011,-0.533207
-0.222011,-0.540797
-0.222011,-0.592030
-0.222011,-0.529412
-0.222011,-0.525617
-0.222011,-0.523719
-0.222011,-0.521822
-0.222011,-0.538899
-0.222011,-0.519924
-0.222011,-0.518027
-0.222011,-0.514231
-0.222011,-0.569260
-0.222011,-0.516129
-0.222011,-0.506641
-0.222011,-0.508539
-0.222011,-0.502846
-0.222011,-0.500949
-0.222011,-0.537002
-0.222011,-0.567362
-0.222011,-0.497154
-0.222011,-0.751423
-0.222011,-0.495256
-0.222011,-0.493359
-0.222011,-0.491461
-0.222011,-0.489564
-0.222011,-0.483871
-0.222011,-0.499051
-0.222011,-0.485769
-0.222011,-0.480076
-0.222011,-0.481973
-0.222011,-0.478178
-0.222011,-0.476281
-0.222011,-0.487666
-0.222011,-0.472486
-0.222011,-0.468691
-0.222011,-0.470588
-0.222011,-0.466793
-0.222011,-0.462998
-0.222011,-0.464896
-0.222011,-0.461101
-0.222011,-0.459203
-0.222011,-0.455408
-0.222011,-0.457306
-0.222011,-0.453510
-0.222011,-0.447818
-0.222011,-0.449715
-0.222011,-0.445920
-0.222011,-0.510436
-0.222011,-0.444023
-0.222011,-0.442125
-0.222011,-0.440228
-0.222011,-0.438330
-0.222011,-0.436433
-0.222011,-0.434535
-0.222011,-0.432638
-0.222011,-0.426945
-0.222011,-0.425047
-0.222011,-0.421252
-0.222011,-0.419355
-0.222011,-0.474383
-0.222011,-0.417457
-0.222011,-0.415560
-0.222011,-0.512334
-0.222011,-0.411765
-0.222011,-0.430740
-0.222011,-0.409867
-0.222011,-0.407970
-0.222011,-0.406072
-0.222011,-0.402277
-0.222011,-0.400380
-0.222011,-0.504744
-0.222011,-0.413662
-0.222011,-0.396584
-0.222011,-0.394687
-0.222011,-0.451613
-0.222011,-0.390892
-0.222011,-0.428843
-0.222011,-0.387097
-0.222011,-0.388994
-0.222011,-0.385199
-0.222011,-0.383302
-0.222011,-0.381404
-0.222011,-0.379507
-0.222011,-0.377609
-0.222011,-0.375712
-0.222011,-0.373814
-0.222011,-0.371917
-0.222011,-0.368121
-0.222011,-0.366224
-0.222011,-0.392789
-0.222011,-0.364326
-0.222011,-0.362429
-0.222011,-0.360531
-0.222011,-0.358634
-0.222011,-0.356736
-0.222011,-0.354839
-0.222011,-0.352941
-0.222011,-0.351044
-0.222011,-0.345351
-0.222011,-0.343454
-0.222011,-0.339658
-0.222011,-0.337761
-0.222011,-0.370019
-0.222011,-0.335863
-0.222011,-0.593928
-0.222011,-0.333966
-0.222011,-0.398482
-0.222011,-0.332068
-0.222011,-0.328273
-0.222011,-0.326376
-0.222011,-0.347249
-0.222011,-0.324478
-0.222011,-0.322581
-0.222011,-0.318786
-0.222011,-0.320683
-0.222011,-0.316888
-0.222011,-0.313093
-0.222011,-0.311195
-0.222011,-0.349146
-0.222011,-0.309298
-0.222011,-0.307400
-0.222011,-0.305503
-0.222011,-0.303605
-0.222011,-0.301708
-0.222011,-0.299810
-0.222011,-0.297913
-0.222011,-0.296015
-0.222011,-0.292220
-0.222011,-0.294118
-0.222011,-0.288425
-0.222011,-0.286528
-0.222011,-0.341556
-0.222011,-0.282732
-0.222011,-0.284630
-0.222011,-0.280835
-0.222011,-0.278937
-0.222011,-0.277040
-0.222011,-0.275142
-0.222011,-0.273245
-0.222011,-0.269450
-0.222011,-0.267552
-0.222011,-0.404175
-0.222011,-0.265655
-0.222011,-0.263757
-0.222011,-0.261860
-0.222011,-0.259962
-0.222011,-0.258065
-0.222011,-0.256167
-0.222011,-0.254269
-0.222011,-0.252372
-0.222011,-0.246679
-0.222011,-0.250474
-0.222011,-0.244782
-0.222011,-0.271347
-0.222011,-0.240987
-0.222011,-0.242884
-0.222011,-0.239089
-0.222011,-0.423150
-0.222011,-0.235294
-0.222011,-0.229602
-0.222011,-0.225806
-0.222011,-0.223909
-0.222011,-0.220114
-0.222011,-0.218216
-0.222011,-0.290323
-0.222011,-0.237192
-0.222011,-0.248577
-0.222011,-0.231499
-0.222011,-0.216319
-0.222011,-0.214421
-0.222011,-0.212524
-0.222011,-0.208729
-0.222011,-0.206831
-0.222011,-0.204934
-0.222011,-0.203036
-0.222011,-0.201139
-0.222011,-0.330171
-0.222011,-0.199241
-0.222011,-0.197343
-0.222011,-0.195446
-0.222011,-0.193548
-0.222011,-0.191651
-0.222011,-0.189753
-0.222011,-0.187856
-0.222011,-0.185958
-0.222011,-0.184061
-0.222011,-0.180266
-0.222011,-0.227704
-0.222011,-0.174573
-0.222011,-0.172676
-0.222011,-0.170778
-0.222011,-0.314991
-0.222011,-0.166983
-0.222011,-0.165085
-0.222011,-0.168880
-0.222011,-0.161290
-0.222011,-0.178368
-0.222011,-0.157495
-0.222011,-0.155598
-0.222011,-0.233397
-0.222011,-0.151803
-0.222011,-0.149905
-0.222011,-0.146110
-0.222011,-0.148008
-0.222011,-0.210626
-0.222011,-0.144213
-0.222011,-0.142315
-0.222011,-0.140417
-0.222011,-0.159393
-0.222011,-0.138520
-0.222011,-0.136622
-0.222011,-0.134725
-0.222011,-0.132827
-0.222011,-0.130930
-0.222011,-0.129032
-0.222011,-0.127135
-0.222011,-0.125237
-0.222011,-0.123340
-0.222011,-0.121442
-0.222011,-0.119545
-0.222011,-0.117647
-0.222011,-0.115750
-0.222011,-0.113852
-0.222011,-0.108159
-0.222011,-0.104364
-0.222011,-0.106262
-0.222011,-0.111954
-0.222011,-0.102467
-0.222011,-0.182163
-0.222011,-0.153700
-0.222011,-0.098672
-0.222011,-0.096774
-0.222011,-0.094877
-0.222011,-0.092979
-0.222011,-0.091082
-0.222011,-0.087287
-0.222011,-0.089184
-0.222011,-0.085389
-0.222011,-0.083491
-0.222011,-0.081594
-0.222011,-0.079696
-0.222011,-0.077799
-0.222011,-0.074004
-0.222011,-0.075901
-0.222011,-0.072106
-0.222011,-0.070209
-0.222011,-0.068311
-0.222011,-0.066414
-0.222011,-0.064516
-0.222011,-0.062619
-0.222011,-0.060721
-0.222011,-0.058824
-0.222011,-0.053131
-0.222011,-0.056926
-0.222011,-0.176471
-0.222011,-0.049336
-0.222011,-0.045541
-0.222011,-0.047438
-0.222011,-0.163188
-0.222011,-0.043643
-0.222011,-0.041746
-0.222011,-0.037951
-0.222011,-0.030361
-0.222011,-0.032258
-0.222011,-0.100569
-0.222011,-0.110057
-0.222011,-0.026565
-0.222011,-0.028463
-0.222011,-0.036053
-0.222011,-0.024668
-0.222011,-0.022770
-0.222011,-0.020873
-0.222011,-0.018975
-0.222011,-0.015180
-0.222011,-0.017078
-0.222011,-0.007590
-0.222011,-0.005693
-0.222011,-0.051233
-0.222011,-0.034156
-0.222011,-0.001898
-0.222011,0.000000
-0.222011,0.001898
-0.222011,-0.039848
-0.222011,0.003795
-0.222011,0.005693
-0.222011,0.007590
-0.222011,-0.011385
-0.222011,0.009488
-0.222011,0.011385
-0.222011,0.013283
-0.222011,0.015180
-0.222011,0.017078
-0.222011,0.018975
-0.222011,0.024668
-0.222011,0.022770
-0.222011,0.026565
-0.222011,-0.013283
-0.222011,0.028463
-0.222011,0.030361
-0.222011,0.034156
-0.222011,0.032258
-0.222011,0.020873
-0.222011,0.037951
-0.222011,0.039848
-0.222011,0.045541
-0.222011,0.047438
-0.222011,0.049336
-0.222011,-0.003795
-0.222011,0.055028
-0.222011,0.053131
-0.222011,-0.222011
-0.222011,0.036053
-0.222011,0.058824
-0.222011,0.060721
-0.222011,0.043643
-0.222011,0.062619
-0.222011,0.066414
-0.222011,0.056926
-0.222011,0.070209
-0.222011,0.068311
-0.222011,0.072106
-0.222011,0.074004
-0.222011,0.075901
-0.222011,0.079696
-0.222011,0.077799
-0.222011,0.081594
-0.222011,0.083491
-0.222011,0.085389
-0.222011,0.089184
-0.222011,0.064516
-0.222011,0.092979
-0.222011,0.091082
-0.222011,0.094877
-0.222011,0.096774
-0.222011,0.098672
-0.222011,0.100569
-0.222011,0.102467
-0.222011,0.104364
-0.222011,0.106262
-0.222011,0.110057
-0.222011,0.113852
-0.222011,0.111954
-0.222011,-0.055028
-0.222011,0.087287
-0.222011,0.119545
-0.222011,0.051233
-0.222011,0.121442
-0.222011,0.123340
-0.222011,0.125237
-0.222011,0.127135
-0.222011,0.129032
-0.222011,0.130930
-0.222011,0.132827
-0.222011,0.134725
-0.222011,0.136622
-0.222011,0.140417
-0.222011,0.142315
-0.222011,0.146110
-0.222011,0.144213
-0.222011,0.148008
-0.222011,-0.009488
-0.222011,0.149905
-0.222011,0.151803
-0.222011,0.153700
-0.222011,0.161290
-0.222011,0.155598
-0.222011,0.159393
-0.222011,0.163188
-0.222011,0.108159
-0.222011,0.165085
-0.222011,0.166983
-0.222011,0.170778
-0.222011,0.168880
-0.222011,0.172676
-0.222011,0.174573
-0.222011,0.176471
-0.222011,0.180266
-0.222011,0.178368
-0.222011,0.182163
-0.222011,0.184061
-0.222011,0.185958
-0.222011,0.191651
-0.222011,0.189753
-0.222011,0.041746
-0.222011,0.193548
-0.222011,0.197343
-0.222011,0.195446
-0.222011,0.199241
-0.222011,0.204934
-0.222011,0.203036
-0.222011,0.201139
-0.222011,0.206831
-0.222011,0.208729
-0.222011,0.212524
-0.222011,0.115750
-0.222011,0.214421
-0.222011,0.216319
-0.222011,0.218216
-0.222011,0.220114
-0.222011,0.117647
-0.222011,0.223909
-0.222011,0.225806
-0.222011,0.222011
-0.222011,0.229602
-0.222011,0.227704
-0.222011,0.157495
-0.222011,0.235294
-0.222011,0.237192
-0.222011,0.239089
-0.222011,0.187856
-0.222011,0.242884
-0.222011,0.231499
-0.222011,0.259962
-0.222011,0.254269
-0.222011,-0.527514
-0.222011,0.258065
-0.222011,0.248577
-0.222011,0.250474
-0.222011,0.244782
-0.222011,0.263757
-0.222011,0.261860
-0.222011,0.267552
-0.222011,0.256167
-0.222011,0.271347
-0.222011,0.269450
-0.222011,0.273245
-0.222011,0.138520
-0.222011,0.278937
-0.222011,0.277040
-0.222011,0.275142
-0.222011,0.282732
-0.222011,0.284630
-0.222011,0.280835
-0.222011,0.286528
-0.222011,0.292220
-0.222011,0.288425
-0.222011,0.294118
-0.222011,0.299810
-0.222011,0.240987
-0.222011,0.297913
-0.222011,0.301708
-0.222011,0.233397
-0.222011,0.303605
-0.222011,0.305503
-0.222011,0.309298
-0.222011,0.307400
-0.222011,0.313093
-0.222011,0.311195
-0.222011,0.318786
-0.222011,0.314991
-0.222011,0.316888
-0.222011,0.320683
-0.222011,0.326376
-0.222011,0.322581
-0.222011,0.328273
-0.222011,0.330171
-0.222011,0.246679
-0.222011,0.333966
-0.222011,0.332068
-0.222011,0.335863
-0.222011,0.337761
-0.222011,0.339658
-0.222011,0.345351
-0.222011,0.210626
-0.222011,0.252372
